,,,,,,,,,,,,,2,,114,6,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,3,,287,16,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,4,,243,2,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,5,,444,12,,5,,,,,,,,,,,,,,,
,,,,,,,,,,,,,6,,419,18,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,7,,330,4,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,8,,269,14,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,9,,172,8,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,10,,524,3,,5,,,,,,,,,,,,,,,
,,,,,,,,,,,,,11,,464,7,,5,,,,,,,,,,,,,,,
,,,,,,,,,,,,,12,,281,11,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,13,,173,1,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,14,,354,15,,4,,5335,,,,,,,,,,,,,
,,,,,,,,,,,,,15,,311,13,,4,,171,,,,,,,,,,,,,
,,,,,,,,,,,,,16,,281,5,,4,,71,,,,,,,,,,,,,
,,,,,,,,,,,,,17,,135,17,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,18,,254,9,,4,,,,,,,,,,,,,,,
,,,,,,,,Princes (18) - 9 Hole,Yellow,,,0,1,,318,2,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,,216,5,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,3,,182,3,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,4,,113,9,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,5,,146,7,,3,,1898,,,,,,,,,,,,,
,,,,,,,,,,,,,6,,134,8,,3,,45,,,,,,,,,,,,,
,,,,,,,,,,,,,7,,292,4,,4,,31,,,,,,,,,,,,,
,,,,,,,,,,,,,8,,365,1,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,9,,132,6,,3,,,,,,,,,,,,,,,
,,,,,,,,Princes (18),Yellow,,,0,1,,318,3,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,,216,9,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,3,,182,5,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,4,,113,17,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,5,,146,13,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,6,,134,15,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,7,,292,7,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,8,,365,1,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,9,,132,11,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,10,,318,4,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,11,,216,10,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,12,,182,6,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,13,,113,18,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,14,,146,14,,3,,3796,,,,,,,,,,,,,
,,,,,,,,,,,,,15,,134,16,,3,,171,,,,,,,,,,,,,
,,,,,,,,,,,,,16,,292,8,,4,,62,,,,,,,,,,,,,
,,,,,,,,,,,,,17,,365,2,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,18,,132,12,,3,,,,,,,,,,,,,,,
,,,,,,,,Braid Hills Golf Club,Yellow,,,70,1,,280,13,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,,114,17,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,3,,287,5,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,4,,243,15,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,5,,444,3,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,6,,419,1,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,7,,330,7,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,8,,269,11,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,9,,172,9,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,10,,524,4,,5,,,,,,,,,,,,,,,
,,,,,,,,,,,,,11,,464,10,,5,,,,,,,,,,,,,,,
,,,,,,,,,,,,,12,,281,16,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,13,,173,6,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,14,,354,2,,4,,5345,,,,,,,,,,,,,
,,,,,,,,,,,,,15,,311,14,,4,,171,,,,,,,,,,,,,
,,,,,,,,,,,,,16,,291,8,,4,,70,,,,,,,,,,,,,
,,,,,,,,,,,,,17,,135,18,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,18,,254,12,,4,,,,,,,,,,,,,,,
Braids United Golf Club,United Kingdom,Lothian,22 Braid Hills Approach. Edinburgh,EH10 6JY,0131 452 9408,golf@braids-united.co.uk,http://www.braids-united.co.uk,Braids United Golf Club,Yellow,,,66,1,,280,13,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,,114,17,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,3,,287,5,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,4,,243,15,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,5,,444,3,,5,,,,,,,,,,,,,,,
,,,,,,,,,,,,,6,,419,1,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,7,,330,7,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,8,,269,11,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,9,,172,9,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,10,,524,4,,5,,,,,,,,,,,,,,,
,,,,,,,,,,,,,11,,464,10,,5,,,,,,,,,,,,,,,
,,,,,,,,,,,,,12,,281,16,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,13,,173,6,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,14,,354,2,,4,,5345,,,,,,,,,,,,,
,,,,,,,,,,,,,15,,311,14,,4,,171,,,,,,,,,,,,,
,,,,,,,,,,,,,16,,291,8,,4,,71,,,,,,,,,,,,,
,,,,,,,,,,,,,17,,135,18,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,18,,254,12,,4,,,,,,,,,,,,,,,
Brechin Golf Club,United Kingdom,Tayside,Trinity! Brechin,DD9 7PD,01356 622383,brechingolfclub@btconnect.com,http://www.brechingolfclub.co.uk,Brechin Golf Club,Yellow,,,69,1,,407,9,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,,306,11,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,3,,120,17,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,4,,450,5,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,5,,168,15,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,6,,358,7,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,7,,472,1,,5,,,,,,,,,,,,,,,
,,,,,,,,,,,,,8,,292,13,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,9,,393,3,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,10,,170,10,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,11,,259,16,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,12,,201,18,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,13,,206,2,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,14,,450,4,,4,,5673,,,,,,,,,,,,,
,,,,,,,,,,,,,15,,374,14,,4,,171,,,,,,,,,,,,,
,,,,,,,,,,,,,16,,479,6,,5,,69,,,,,,,,,,,,,
,,,,,,,,,,,,,17,,264,8,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,18,,304,12,,4,,,,,,,,,,,,,,,
,,,,,,,,Brechin Golf Club,White,,,72,1,,429,5,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,,317,11,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,3,,129,17,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,4,,492,3,,5,,,,,,,,,,,,,,,
,,,,,,,,,,,,,5,,183,13,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,6,,389,7,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,7,,487,9,,5,,,,,,,,,,,,,,,
,,,,,,,,,,,,,8,,344,15,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,9,,437,1,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,10,,172,10,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,11,,282,18,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,12,,259,16,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,13,,215,4,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,14,,486,8,,5,,6162,,,,,,,,,,,,,
,,,,,,,,,,,,,15,,429,2,,4,,171,,,,,,,,,,,,,
,,,,,,,,,,,,,16,,494,12,,5,,72,,,,,,,,,,,,,
,,,,,,,,,,,,,17,,302,6,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,18,,316,14,,4,,,,,,,,,,,,,,,
Bridge of Allan Golf Club,United Kingdom,Central Scotland,Sunnylaw! Bridge of Allan,FK9 4LY,01786 832332,matchsecretary@bofagc.com,http://www.bridgeofallangolfclub.com,Bridge of Allan Golf Club,Yellow,,,66,1,,223,7,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,,253,11,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,3,,331,4,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,4,,287,9,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,5,,190,15,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,6,,302,6,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,7,,265,13,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,8,,356,1,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,9,,153,17,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,10,,223,8,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,11,,277,12,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,12,,362,2,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,13,,314,10,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,14,,208,18,,3,,4920,,,,,,,,,,,,,
,,,,,,,,,,,,,15,,330,5,,4,,171,,,,,,,,,,,,,
,,,,,,,,,,,,,16,,289,14,,4,,66,,,,,,,,,,,,,
,,,,,,,,,,,,,17,,390,3,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,18,,167,16,,3,,,,,,,,,,,,,,,
,,,,,,,,Medal Tees,White,,,66,1,,223,7,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,,277,15,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,3,,362,5,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,4,,314,11,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,5,,208,9,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,6,,330,4,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,7,,289,17,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,8,,390,1,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,9,,167,13,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,10,,223,8,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,11,,277,16,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,12,,362,6,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,13,,314,12,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,14,,208,10,,3,,5120,,,,,,,,,,,,,
,,,,,,,,,,,,,15,,330,2,,4,,171,,,,,,,,,,,,,
,,,,,,,,,,,,,16,,289,18,,4,,66,,,,,,,,,,,,,
,,,,,,,,,,,,,17,,390,3,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,18,,167,14,,3,,,,,,,,,,,,,,,
Bridgend and District Golf Club,United Kingdom,Lothian,Willowdean! Bridgend! Linlithgow,EH49 6NW,01506 834641,office@bridgendgolfclub.co.uk,http://www.bridgendgolfclub.co.uk,Bridgend and District Golf Club,Yellow,,,57,1,,126,17,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,,202,1,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,3,,307,7,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,4,,196,5,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,5,,78,13,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,6,,202,3,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,7,,161,9,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,8,,285,15,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,9,,191,11,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,10,,126,18,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,11,,202,2,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,12,,307,8,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,13,,196,6,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,14,,78,14,,3,,3496,,,,,,,,,,,,,
,,,,,,,,,,,,,15,,202,4,,3,,171,,,,,,,,,,,,,
,,,,,,,,,,,,,16,,161,10,,3,,58,,,,,,,,,,,,,
,,,,,,,,,,,,,17,,285,16,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,18,,191,12,,3,,,,,,,,,,,,,,,
,,,,,,,,Medal,White,,,67,1,,354,11,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,,207,7,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,3,,139,16,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,4,,298,13,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,5,,206,4,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,6,,438,1,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,7,,392,5,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,8,,282,15,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,9,,340,9,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,10,,409,3,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,11,,269,18,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,12,,139,17,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,13,,307,14,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,14,,163,12,,3,,5451,,,,,,,,,,,,,
,,,,,,,,,,,,,15,,438,2,,4,,171,,,,,,,,,,,,,
,,,,,,,,,,,,,16,,392,6,,4,,67,,,,,,,,,,,,,
,,,,,,,,,,,,,17,,338,8,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,18,,340,10,,4,,,,,,,,,,,,,,,
Brighouse Bay Golf Club,United Kingdom,Dumfries and Galloway,Borgue! Kirkudbright,DG6 4TS,01557 870509,enquiries@brighousebaygolfclub.co.uk,http://www.brighousebay-golfclub.co.uk,Brighouse Bay Golf Club ,Yellow,,,67,1,,383,10,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,,340,8,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,3,,147,18,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,4,,272,14,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,5,,444,2,,5,,,,,,,,,,,,,,,
,,,,,,,,,,,,,6,,316,6,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,7,,298,16,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,8,,323,4,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,9,,128,12,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,10,,355,9,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,11,,337,3,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,12,,381,17,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,13,,336,7,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,14,,430,1,,4,,5664,,,,,,,,,,,,,
,,,,,,,,,,,,,15,,358,13,,4,,171,,,,,,,,,,,,,
,,,,,,,,,,,,,16,,303,15,,4,,70,,,,,,,,,,,,,
,,,,,,,,,,,,,17,,370,5,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,18,,143,11,,3,,,,,,,,,,,,,,,
Brodick Golf Club,United Kingdom,Ayrshire,Brodick! Isle of Arran ,KA27 8DL,01770 302349,info@brodickgolf.com,http://www.brodickgolf.com/,Brodick,Yellow,,,61,1,,401,5,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,,193,15,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,3,,114,7,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,4,,125,17,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,5,,477,1,,5,,,,,,,,,,,,,,,
,,,,,,,,,,,,,6,,275,13,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,7,,157,11,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,8,,166,3,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,9,,378,9,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,10,,368,10,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,11,,360,2,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,12,,212,16,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,13,,187,6,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,14,,154,18,,3,,4335,,,,,,,,,,,,,
,,,,,,,,,,,,,15,,120,8,,3,,171,,,,,,,,,,,,,
,,,,,,,,,,,,,16,,210,14,,3,,61,,,,,,,,,,,,,
,,,,,,,,,,,,,17,,227,4,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,18,,211,12,,3,,,,,,,,,,,,,,,
Broomieknowe Golf Club,United Kingdom,Lothian,36 Golf Course Road! Bonnyrigg,EH19 2HZ,0131 663 9317,administrator@broomieknowe.com,http://www.broomieknowe.com,Broomieknowe Golf Club,Red,,,72,1,,304,17,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,,305,11,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,3,,333,10,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,4,,275,13,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,5,,155,16,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,6,,360,4,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,7,,436,5,,5,,,,,,,,,,,,,,,
,,,,,,,,,,,,,8,,435,2,,5,,,,,,,,,,,,,,,
,,,,,,,,,,,,,9,,316,7,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,10,,286,14,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,11,,153,18,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,12,,426,6,,5,,,,,,,,,,,,,,,
,,,,,,,,,,,,,13,,384,3,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,14,,389,1,,4,,5575,,,,,,,,,,,,,
,,,,,,,,,,,,,15,,142,15,,3,,171,,,,,,,,,,,,,
,,,,,,,,,,,,,16,,287,8,,4,,72,,,,,,,,,,,,,
,,,,,,,,,,,,,17,,301,9,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,18,,288,12,,4,,,,,,,,,,,,,,,
,,,,,,,,Broomieknowe Golf Club,Yellow,,,69,1,,306,17,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,,319,10,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,3,,348,6,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,4,,306,11,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,5,,160,18,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,6,,384,9,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,7,,453,2,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,8,,455,8,,5,,,,,,,,,,,,,,,
,,,,,,,,,,,,,9,,332,5,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,10,,375,3,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,11,,165,13,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,12,,430,1,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,13,,417,7,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,14,,394,4,,4,,5911,,,,,,,,,,,,,
,,,,,,,,,,,,,15,,153,16,,3,,171,,,,,,,,,,,,,
,,,,,,,,,,,,,16,,287,15,,4,,70,,,,,,,,,,,,,
,,,,,,,,,,,,,17,,309,14,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,18,,318,12,,4,,,,,,,,,,,,,,,
Brora Golf Club,United Kingdom,Highlands,43 Golf Road! Brora,KW9 6QS,01408 621417 ,secretary@broragolf.co.uk,http://www.broragolf.co.uk,Brora Golf Club,White,,,70,1,,297,13,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,,344,9,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,3,,447,1,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,4,,325,15,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,5,,428,3,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,6,,174,7,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,7,,350,11,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,8,,501,5,,5,,,,,,,,,,,,,,,
,,,,,,,,,,,,,9,,162,17,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,10,,435,6,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,11,,412,8,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,12,,362,10,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,13,,125,18,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,14,,334,16,,4,,6110,,,,,,,,,,,,,
,,,,,,,,,,,,,15,,430,2,,4,,171,,,,,,,,,,,,,
,,,,,,,,,,,,,16,,345,12,,4,,69,,,,,,,,,,,,,
,,,,,,,,,,,,,17,,438,4,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,18,,201,14,,3,,,,,,,,,,,,,,,
,,,,,,,,Brora Golf Club,Yellow,,,69,1,,280,13,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,,334,9,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,3,,447,1,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,4,,313,15,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,5,,418,3,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,6,,164,7,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,7,,340,11,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,8,,501,5,,5,,,,,,,,,,,,,,,
,,,,,,,,,,,,,9,,149,17,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,10,,425,6,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,11,,412,8,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,12,,314,10,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,13,,108,18,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,14,,305,16,,4,,5872,,,,,,,,,,,,,
,,,,,,,,,,,,,15,,399,2,,4,,171,,,,,,,,,,,,,
,,,,,,,,,,,,,16,,335,12,,4,,69,,,,,,,,,,,,,
,,,,,,,,,,,,,17,,438,4,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,18,,190,14,,3,,,,,,,,,,,,,,,
Broughty Golf Club,United Kingdom,Tayside,Monifieth! Angus ,DD5 4AW,01382 532147,,,Broughty Golf Club,Yellow,,,68,1,,275,11,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,,338,3,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,3,,100,17,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,4,,274,9,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,5,,296,7,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,6,,143,15,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,7,,445,1,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,8,,339,5,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,9,,160,13,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,10,,312,8,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,11,,294,10,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,12,,379,2,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,13,,259,16,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,14,,252,14,,4,,5123,,,,,,,,,,,,,
,,,,,,,,,,,,,15,,338,4,,4,,171,,,,,,,,,,,,,
,,,,,,,,,,,,,16,,143,18,,3,,68,,,,,,,,,,,,,
,,,,,,,,,,,,,17,,448,6,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,18,,328,12,,4,,,,,,,,,,,,,,,
,,,,,,,,Broughty Golf Club - Medal,Yellow,,,71,1,,338,14,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,,414,6,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,3,,429,12,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,4,,456,4,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,5,,191,18,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,6,,382,8,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,7,,419,2,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,8,,284,16,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,9,,547,10,,5,,,,,,,,,,,,,,,
,,,,,,,,,,,,,10,,369,7,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,11,,183,15,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,12,,374,9,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,13,,432,1,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,14,,158,17,,3,,6657,,,,,,,,,,,,,
,,,,,,,,,,,,,15,,376,5,,4,,171,,,,,,,,,,,,,
,,,,,,,,,,,,,16,,340,11,,4,,71,,,,,,,,,,,,,
,,,,,,,,,,,,,17,,435,3,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,18,,530,13,,5,,,,,,,,,,,,,,,
Brucefields Golf Club,United Kingdom,Central Scotland,Pirnhall Road! Bannockburn! Stirling,FK7 8EH,01786 818184 ,info@brucefields.co.uk,http://www.www.brucefields.co.uk,Brucefields Golf Club,Yellow,,,63,1,,279,17,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,,393,1,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,3,,146,4,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,4,,254,13,,4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,5,,467,10,,5,,,,,,,,,,,,,,,
,,,,,,,,,,,,,6,,125,5,,3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,7,,273,15,,4,,,,,,,,,,,,,,,
