,,,,,,,,,,,,,7,,398,2,,4,,
,,,,,,,,,,,,,8,,474,18,,5,,
,,,,,,,,,,,,,9,,382,8,,4,,
,,,,,,,,,,,,,10,,308,17,,4,,
,,,,,,,,,,,,,11,,336,11,,4,,
,,,,,,,,,,,,,12,,359,9,,4,,6289
,,,,,,,,,,,,,13,,190,7,,3,,171
,,,,,,,,,,,,,14,,518,1,,5,,71
,,,,,,,,,,,,,15,,409,15,,4,,
,,,,,,,,,,,,,16,,367,13,,4,,
,,,,,,,,,,,,,17,,375,5,,4,,
,,,,,,,,,,,,,18,,404,3,,4,,
Arklow Golf Club,Ireland,East and Dublin,Abbeylands! Arklow! Wicklow! Eire,,0402 32492,arkowgolflinks@eircom.net,http://www.arklowgolfclub.com/,Arklow Golf Club,White,,,69,1,,379,9,,4,,
,,,,,,,,,,,,,2,,403,6,,4,,
,,,,,,,,,,,,,3,,180,8,,3,,
,,,,,,,,,,,,,4,,346,11,,4,,
,,,,,,,,,,,,,5,,426,2,,4,,
,,,,,,,,,,,,,6,,379,4,,4,,
,,,,,,,,,,,,,7,,123,16,,3,,
,,,,,,,,,,,,,8,,294,18,,4,,
,,,,,,,,,,,,,9,,181,14,,3,,
,,,,,,,,,,,,,10,,371,7,,4,,
,,,,,,,,,,,,,11,,148,17,,3,,
,,,,,,,,,,,,,12,,370,5,,4,,6023
,,,,,,,,,,,,,13,,194,10,,3,,171
,,,,,,,,,,,,,14,,364,15,,4,,69
,,,,,,,,,,,,,15,,421,3,,4,,
,,,,,,,,,,,,,16,,491,13,,5,,
,,,,,,,,,,,,,17,,432,1,,4,,
,,,,,,,,,,,,,18,,521,12,,5,,
Ashbourne Golf Club,Ireland,East and Dublin,Archerstown! Ashbourne! Meath! Eire,,01 835 2005,webmaster@ashbournegolfclub.ie,http://www.iol.ie/~ashgc/,Ashbourne,White,,,71,1,,274,12,,4,,
,,,,,,,,,,,,,2,,155,16,,3,,
,,,,,,,,,,,,,3,,330,2,,4,,
,,,,,,,,,,,,,4,,450,8,,5,,
,,,,,,,,,,,,,5,,144,18,,3,,
,,,,,,,,,,,,,6,,487,10,,5,,
,,,,,,,,,,,,,7,,356,6,,4,,
,,,,,,,,,,,,,8,,405,4,,4,,
,,,,,,,,,,,,,9,,346,14,,4,,
,,,,,,,,,,,,,10,,170,9,,3,,
,,,,,,,,,,,,,11,,362,3,,4,,
,,,,,,,,,,,,,12,,358,1,,4,,5717
,,,,,,,,,,,,,13,,140,15,,3,,171
,,,,,,,,,,,,,14,,471,5,,5,,71
,,,,,,,,,,,,,15,,322,11,,4,,
,,,,,,,,,,,,,16,,138,17,,3,,
,,,,,,,,,,,,,17,,489,7,,5,,
,,,,,,,,,,,,,18,,320,13,,4,,
Athy Golf Club,Ireland,East and Dublin,Geraldine! Athy! Kildare! Eire,,00 353 59 8631729,info@athygolfclub.com,http://www.athygolfclub.com/,Athy,Blue,,,71,1,,402,2,,4,,
,,,,,,,,,,,,,2,,348,16,,4,,
,,,,,,,,,,,,,3,,203,7,,3,,
,,,,,,,,,,,,,4,,489,18,,5,,
,,,,,,,,,,,,,5,,517,4,,5,,
,,,,,,,,,,,,,6,,172,12,,3,,
,,,,,,,,,,,,,7,,373,5,,4,,
,,,,,,,,,,,,,8,,504,14,,5,,
,,,,,,,,,,,,,9,,387,9,,4,,
,,,,,,,,,,,,,10,,354,10,,4,,
,,,,,,,,,,,,,11,,176,6,,3,,
,,,,,,,,,,,,,12,,311,17,,4,,6475
,,,,,,,,,,,,,13,,402,8,,4,,171
,,,,,,,,,,,,,14,,154,11,,3,,72
,,,,,,,,,,,,,15,,365,15,,4,,
,,,,,,,,,,,,,16,,424,1,,4,,
,,,,,,,,,,,,,17,,387,3,,4,,
,,,,,,,,,,,,,18,,507,13,,5,,
Balbriggan Golf Club,Ireland,East and Dublin,Blackhall! Balbriggan! Dublin! Eire,,+353 1 8412229,balbriggangolfclub@eircom.net,http://www.balbriggangolfclub.com/,Balbriggan,Yellow,,,71,1,,345,6,,4,,
,,,,,,,,,,,,,2,,466,16,,5,,
,,,,,,,,,,,,,3,,355,4,,4,,
,,,,,,,,,,,,,4,,312,18,,4,,
,,,,,,,,,,,,,5,,382,2,,4,,
,,,,,,,,,,,,,6,,155,10,,3,,
,,,,,,,,,,,,,7,,295,14,,4,,
,,,,,,,,,,,,,8,,165,12,,3,,
,,,,,,,,,,,,,9,,353,8,,4,,
,,,,,,,,,,,,,10,,407,15,,5,,
,,,,,,,,,,,,,11,,171,7,,3,,
,,,,,,,,,,,,,12,,356,3,,4,,5681
,,,,,,,,,,,,,13,,298,13,,4,,171
,,,,,,,,,,,,,14,,345,5,,4,,71
,,,,,,,,,,,,,15,,386,1,,4,,
,,,,,,,,,,,,,16,,121,11,,3,,
,,,,,,,,,,,,,17,,321,9,,4,,
,,,,,,,,,,,,,18,,448,17,,5,,
Balcarrick Golf Club,Ireland,East and Dublin,Corballis! Donabate! Dublin! Eire,,8436957/8436228,balcarr@iol.ie,http://www.balcarrickgolfclub.com/,Balcarrick - New,Yellow,,,71,1,,243,17,,4,,
,,,,,,,,,,,,,2,,376,7,,4,,
,,,,,,,,,,,,,3,,351,3,,4,,
,,,,,,,,,,,,,4,,338,13,,4,,
,,,,,,,,,,,,,5,,152,11,,3,,
,,,,,,,,,,,,,6,,501,5,,5,,
,,,,,,,,,,,,,7,,117,15,,3,,
,,,,,,,,,,,,,8,,502,9,,5,,
,,,,,,,,,,,,,9,,421,1,,4,,
,,,,,,,,,,,,,10,,246,18,,4,,
,,,,,,,,,,,,,11,,376,2,,4,,
,,,,,,,,,,,,,12,,367,12,,4,,6197
,,,,,,,,,,,,,13,,364,10,,4,,171
,,,,,,,,,,,,,14,,367,4,,4,,73
,,,,,,,,,,,,,15,,500,8,,5,,
,,,,,,,,,,,,,16,,127,16,,3,,
,,,,,,,,,,,,,17,,478,14,,5,,
,,,,,,,,,,,,,18,,371,6,,4,,
,,,,,,,,Balcarrick - New,Red,,,73,1,,217,13,,4,,
,,,,,,,,,,,,,2,,344,7,,4,,
,,,,,,,,,,,,,3,,331,5,,4,,
,,,,,,,,,,,,,4,,329,11,,4,,
,,,,,,,,,,,,,5,,115,15,,3,,
,,,,,,,,,,,,,6,,454,3,,5,,
,,,,,,,,,,,,,7,,96,17,,3,,
,,,,,,,,,,,,,8,,464,1,,5,,
,,,,,,,,,,,,,9,,351,9,,4,,
,,,,,,,,,,,,,10,,241,16,,4,,
,,,,,,,,,,,,,11,,335,8,,4,,
,,,,,,,,,,,,,12,,343,12,,4,,5638
,,,,,,,,,,,,,13,,336,14,,4,,171
,,,,,,,,,,,,,14,,341,4,,4,,73
,,,,,,,,,,,,,15,,460,2,,5,,
,,,,,,,,,,,,,16,,116,18,,3,,
,,,,,,,,,,,,,17,,437,6,,5,,
,,,,,,,,,,,,,18,,328,10,,4,,
Ballymascanlon Golf Club,Ireland,East and Dublin,DundalkLouth,,+353 ((0)42) 9358200,info@ballymascanlon.com,http://www.ballymascanlon.com/,Ballymascanlon Golf Club,Green,,,66,1,,345,9,,4,,
,,,,,,,,,,,,,2,,278,15,,4,,
,,,,,,,,,,,,,3,,157,13,,3,,
,,,,,,,,,,,,,4,,444,11,,5,,
,,,,,,,,,,,,,5,,140,18,,3,,
,,,,,,,,,,,,,6,,348,7,,4,,
,,,,,,,,,,,,,7,,385,3,,4,,
,,,,,,,,,,,,,8,,345,1,,4,,
,,,,,,,,,,,,,9,,391,5,,4,,
,,,,,,,,,,,,,10,,311,8,,4,,
,,,,,,,,,,,,,11,,165,17,,3,,
,,,,,,,,,,,,,12,,367,6,,4,,5471
,,,,,,,,,,,,,13,,348,12,,4,,171
,,,,,,,,,,,,,14,,185,10,,3,,68
,,,,,,,,,,,,,15,,365,4,,4,,
,,,,,,,,,,,,,16,,165,16,,3,,
,,,,,,,,,,,,,17,,332,14,,4,,
,,,,,,,,,,,,,18,,400,2,,4,,
,,,,,,,,Ballymascanlon Golf Club,Yellow,,,67,1,,336,9,,4,,
,,,,,,,,,,,,,2,,278,15,,4,,
,,,,,,,,,,,,,3,,157,13,,3,,
,,,,,,,,,,,,,4,,438,11,,5,,
,,,,,,,,,,,,,5,,141,18,,3,,
,,,,,,,,,,,,,6,,350,7,,4,,
,,,,,,,,,,,,,7,,374,3,,4,,
,,,,,,,,,,,,,8,,347,1,,4,,
,,,,,,,,,,,,,9,,391,5,,4,,
,,,,,,,,,,,,,10,,311,8,,4,,
,,,,,,,,,,,,,11,,165,17,,3,,
,,,,,,,,,,,,,12,,367,6,,4,,5456
,,,,,,,,,,,,,13,,348,12,,4,,171
,,,,,,,,,,,,,14,,185,10,,3,,68
,,,,,,,,,,,,,15,,365,4,,4,,
,,,,,,,,,,,,,16,,171,16,,3,,
,,,,,,,,,,,,,17,,332,14,,4,,
,,,,,,,,,,,,,18,,400,2,,4,,
Baltinglass Golf Club,Ireland,East and Dublin,Baltinglass! Wicklow! Eire,,+353 (0)59 6481350,baltinglassgolfclub@eircom.net,http://www.baltinglassgolfclub.ie/,Baltinglass Golf Club,Yellow,,,71,1,,385,3,,4,,
,,,,,,,,,,,,,2,,124,9,,3,,
,,,,,,,,,,,,,3,,470,11,,5,,
,,,,,,,,,,,,,4,,303,15,,4,,
,,,,,,,,,,,,,5,,140,13,,3,,
,,,,,,,,,,,,,6,,356,7,,4,,
,,,,,,,,,,,,,7,,380,2,,4,,
,,,,,,,,,,,,,8,,562,5,,5,,
,,,,,,,,,,,,,9,,320,17,,4,,
,,,,,,,,,,,,,10,,480,10,,5,,
,,,,,,,,,,,,,11,,354,12,,4,,
,,,,,,,,,,,,,12,,134,18,,3,,6100
,,,,,,,,,,,,,13,,430,4,,4,,171
,,,,,,,,,,,,,14,,382,6,,4,,71
,,,,,,,,,,,,,15,,449,1,,4,,
,,,,,,,,,,,,,16,,150,16,,3,,
,,,,,,,,,,,,,17,,354,8,,4,,
,,,,,,,,,,,,,18,,327,14,,4,,
Beaverstown Golf Club,Ireland,East and Dublin,Beaverstown! Donabate! Dublin! Eire,,8436439,info@beaverstown.com,http://www.beaverstown.com/,Beaverstown Golf Club,Yellow,,,0,1,,333,10,,4,,
,,,,,,,,,,,,,2,,285,16,,4,,
,,,,,,,,,,,,,3,,163,8,,3,,
,,,,,,,,,,,,,4,,369,2,,4,,
,,,,,,,,,,,,,5,,470,14,,5,,
,,,,,,,,,,,,,6,,407,6,,4,,
,,,,,,,,,,,,,7,,147,18,,3,,
,,,,,,,,,,,,,8,,375,4,,4,,
,,,,,,,,,,,,,9,,478,12,,5,,
,,,,,,,,,,,,,10,,396,5,,4,,
,,,,,,,,,,,,,11,,170,15,,3,,
,,,,,,,,,,,,,12,,329,11,,4,,6195
,,,,,,,,,,,,,13,,455,17,,5,,171
,,,,,,,,,,,,,14,,389,1,,4,,72
,,,,,,,,,,,,,15,,482,13,,5,,
,,,,,,,,,,,,,16,,374,3,,4,,
,,,,,,,,,,,,,17,,154,9,,3,,
,,,,,,,,,,,,,18,,419,7,,4,,
Beech Park Golf Club,Ireland,East and Dublin,Johnstown! Rathcoole! Dublin! Eire,,+353-(0)1-458-0522,info@beechpark.ie,http://www.beechpark.ie/,Beech Park Golf Club,Yellow,,,69,1,,309,11,,4,,
,,,,,,,,,,,,,2,,344,3,,4,,
,,,,,,,,,,,,,3,,341,9,,4,,
,,,,,,,,,,,,,4,,119,17,,3,,
,,,,,,,,,,,,,5,,323,1,,4,,
,,,,,,,,,,,,,6,,337,5,,4,,
,,,,,,,,,,,,,7,,460,7,,5,,
,,,,,,,,,,,,,8,,132,13,,3,,
,,,,,,,,,,,,,9,,436,15,,5,,
,,,,,,,,,,,,,10,,326,6,,4,,
,,,,,,,,,,,,,11,,269,10,,4,,
,,,,,,,,,,,,,12,,151,12,,3,,5538
,,,,,,,,,,,,,13,,458,2,,5,,171
,,,,,,,,,,,,,14,,282,14,,4,,72
,,,,,,,,,,,,,15,,119,18,,3,,
,,,,,,,,,,,,,16,,332,8,,4,,
,,,,,,,,,,,,,17,,438,16,,5,,
,,,,,,,,,,,,,18,,362,4,,4,,
Bellewstown Golf Course,Ireland,East and Dublin,BellewstownMeath,,041 9882757,bellewstowngolf@eircom.net,http://www.bellewstowngolf.com/,Bellewstown Golf Course,Yellow,,,72,1,,504,18,,5,,
,,,,,,,,,,,,,2,,164,14,,3,,
,,,,,,,,,,,,,3,,422,1,,4,,
,,,,,,,,,,,,,4,,393,10,,4,,
,,,,,,,,,,,,,5,,137,15,,3,,
,,,,,,,,,,,,,6,,504,9,,5,,
,,,,,,,,,,,,,7,,431,4,,4,,
,,,,,,,,,,,,,8,,390,6,,4,,
,,,,,,,,,,,,,9,,404,12,,4,,
,,,,,,,,,,,,,10,,358,8,,4,,
,,,,,,,,,,,,,11,,148,13,,3,,
,,,,,,,,,,,,,12,,448,16,,5,,6503
,,,,,,,,,,,,,13,,390,7,,4,,171
,,,,,,,,,,,,,14,,492,2,,5,,72
,,,,,,,,,,,,,15,,373,5,,4,,
,,,,,,,,,,,,,16,,348,17,,4,,
,,,,,,,,,,,,,17,,224,3,,3,,
,,,,,,,,,,,,,18,,373,11,,4,,
Black Bush Golf Club,Ireland,East and Dublin,Thomastown! Dunshaughlin! Meath! Eire,,(01) 825 0021,info@blackbushgolfclub.ie,http://www.blackbushgolfclub.ie/,Black Bush Golf Club - A+B,Blue,,,73,1,,548,9,,5,,
,,,,,,,,,,,,,2,,162,15,,3,,
,,,,,,,,,,,,,3,,577,3,,5,,
,,,,,,,,,,,,,4,,200,13,,3,,
,,,,,,,,,,,,,5,,413,1,,4,,
,,,,,,,,,,,,,6,,380,11,,4,,
,,,,,,,,,,,,,7,,427,5,,4,,
,,,,,,,,,,,,,8,,338,7,,4,,
,,,,,,,,,,,,,9,,462,17,,5,,
,,,,,,,,,,,,,10,,490,16,,5,,
,,,,,,,,,,,,,11,,378,12,,4,,
,,,,,,,,,,,,,12,,386,4,,4,,6849
,,,,,,,,,,,,,13,,153,18,,3,,171
,,,,,,,,,,,,,14,,421,2,,4,,73
,,,,,,,,,,,,,15,,395,6,,4,,
,,,,,,,,,,,,,16,,177,14,,3,,
,,,,,,,,,,,,,17,,380,8,,4,,
,,,,,,,,,,,,,18,,562,10,,5,,
,,,,,,,,Course B & C,White,,,0,1,,490,15,,5,,
,,,,,,,,,,,,,2,,378,11,,4,,
,,,,,,,,,,,,,3,,386,3,,4,,
,,,,,,,,,,,,,4,,153,17,,3,,
,,,,,,,,,,,,,5,,421,1,,4,,
,,,,,,,,,,,,,6,,395,5,,4,,
,,,,,,,,,,,,,7,,177,13,,3,,
,,,,,,,,,,,,,8,,380,7,,4,,
,,,,,,,,,,,,,9,,562,9,,5,,
,,,,,,,,,,,,,10,,344,16,,4,,
,,,,,,,,,,,,,11,,182,14,,3,,
,,,,,,,,,,,,,12,,514,8,,5,,6434
,,,,,,,,,,,,,13,,368,6,,4,,171
,,,,,,,,,,,,,14,,432,2,,4,,71
,,,,,,,,,,,,,15,,339,12,,4,,
,,,,,,,,,,,,,16,,138,18,,3,,
,,,,,,,,,,,,,17,,393,4,,4,,
,,,,,,,,,,,,,18,,382,10,,4,,
,,,,,,,,Black Bush Golf Club - C+A,White,,,71,1,,322,16,,4,,
,,,,,,,,,,,,,2,,177,14,,3,,
,,,,,,,,,,,,,3,,507,8,,5,,
,,,,,,,,,,,,,4,,361,6,,4,,
,,,,,,,,,,,,,5,,425,2,,4,,
,,,,,,,,,,,,,6,,339,12,,4,,
,,,,,,,,,,,,,7,,137,18,,3,,
,,,,,,,,,,,,,8,,385,4,,4,,
,,,,,,,,,,,,,9,,376,10,,4,,
,,,,,,,,,,,,,10,,539,9,,5,,
,,,,,,,,,,,,,11,,156,15,,3,,
,,,,,,,,,,,,,12,,536,3,,5,,6402
,,,,,,,,,,,,,13,,193,13,,3,,171
,,,,,,,,,,,,,14,,379,1,,4,,72
,,,,,,,,,,,,,15,,367,11,,4,,
,,,,,,,,,,,,,16,,419,5,,4,,
,,,,,,,,,,,,,17,,322,7,,4,,
,,,,,,,,,,,,,18,,462,17,,5,,
Blainroe Golf Club,Ireland,East and Dublin,Blainroe! Wicklow! Eire,,+353 404 68168,info@blainroe.com,http://www.blainroe.com/blainroe/,Blainroe Golf Club,White,,,71,1,,354,12,,4,,
,,,,,,,,,,,,,2,,424,2,,4,,
,,,,,,,,,,,,,3,,413,4,,4,,
,,,,,,,,,,,,,4,,521,18,,5,,
,,,,,,,,,,,,,5,,481,14,,5,,
,,,,,,,,,,,,,6,,347,6,,4,,
,,,,,,,,,,,,,7,,361,10,,4,,
,,,,,,,,,,,,,8,,209,8,,3,,
,,,,,,,,,,,,,9,,363,16,,4,,
,,,,,,,,,,,,,10,,360,7,,4,,
,,,,,,,,,,,,,11,,382,11,,4,,
,,,,,,,,,,,,,12,,422,3,,4,,6608
,,,,,,,,,,,,,13,,383,9,,4,,171
,,,,,,,,,,,,,14,,324,13,,4,,72
,,,,,,,,,,,,,15,,197,5,,3,,
,,,,,,,,,,,,,16,,448,1,,4,,
,,,,,,,,,,,,,17,,121,17,,3,,
,,,,,,,,,,,,,18,,498,15,,5,,
,,,,,,,,Blainroe Golf Club,Blue,,,72,1,,358,12,,4,,
,,,,,,,,,,,,,2,,429,2,,4,,
,,,,,,,,,,,,,3,,418,4,,4,,
,,,,,,,,,,,,,4,,528,18,,5,,
,,,,,,,,,,,,,5,,484,14,,5,,
,,,,,,,,,,,,,6,,352,6,,4,,
,,,,,,,,,,,,,7,,365,10,,4,,
,,,,,,,,,,,,,8,,212,8,,3,,
,,,,,,,,,,,,,9,,372,16,,4,,
,,,,,,,,,,,,,10,,374,7,,4,,
,,,,,,,,,,,,,11,,386,11,,4,,
,,,,,,,,,,,,,12,,425,3,,4,,6715
,,,,,,,,,,,,,13,,395,9,,4,,171
,,,,,,,,,,,,,14,,327,13,,4,,72
,,,,,,,,,,,,,15,,212,5,,3,,
,,,,,,,,,,,,,16,,453,1,,4,,
,,,,,,,,,,,,,17,,124,17,,3,,
,,,,,,,,,,,,,18,,501,15,,5,,
,,,,,,,,Blainroe Golf Club,Green,,,71,1,,348,12,,4,,
,,,,,,,,,,,,,2,,417,2,,4,,
,,,,,,,,,,,,,3,,375,4,,4,,
,,,,,,,,,,,,,4,,516,18,,5,,
,,,,,,,,,,,,,5,,476,14,,5,,
,,,,,,,,,,,,,6,,342,6,,4,,
,,,,,,,,,,,,,7,,354,10,,4,,
,,,,,,,,,,,,,8,,201,8,,3,,
,,,,,,,,,,,,,9,,352,16,,4,,
,,,,,,,,,,,,,10,,354,7,,4,,
,,,,,,,,,,,,,11,,373,11,,4,,
,,,,,,,,,,,,,12,,405,3,,4,,6420
,,,,,,,,,,,,,13,,369,9,,4,,171
,,,,,,,,,,,,,14,,319,13,,4,,72
,,,,,,,,,,,,,15,,179,5,,3,,
,,,,,,,,,,,,,16,,440,1,,4,,
,,,,,,,,,,,,,17,,114,17,,3,,
,,,,,,,,,,,,,18,,486,15,,5,,
,,,,,,,,Blainroe Golf Club - Ladies,White,,,68,1,,341,11,,4,,
,,,,,,,,,,,,,2,,320,5,,4,,
,,,,,,,,,,,,,3,,353,9,,4,,
,,,,,,,,,,,,,4,,498,7,,5,,
,,,,,,,,,,,,,5,,416,1,,5,,
,,,,,,,,,,,,,6,,332,3,,4,,
,,,,,,,,,,,,,7,,348,13,,4,,
,,,,,,,,,,,,,8,,197,17,,3,,
,,,,,,,,,,,,,9,,299,15,,4,,
,,,,,,,,,,,,,10,,282,8,,4,,
,,,,,,,,,,,,,11,,362,2,,4,,
,,,,,,,,,,,,,12,,393,18,,5,,5928
,,,,,,,,,,,,,13,,348,6,,4,,171
,,,,,,,,,,,,,14,,276,16,,4,,74
,,,,,,,,,,,,,15,,161,10,,3,,
,,,,,,,,,,,,,16,,420,12,,5,,
,,,,,,,,,,,,,17,,103,14,,3,,
,,,,,,,,,,,,,18,,479,4,,5,,
,,,,,,,,Blainroe Golf Club - Blue/metre,Blue,,,73,1,,327,12,,4,,
,,,,,,,,,,,,,2,,392,2,,4,,
,,,,,,,,,,,,,3,,382,4,,4,,
,,,,,,,,,,,,,4,,483,18,,5,,
,,,,,,,,,,,,,5,,443,14,,5,,
,,,,,,,,,,,,,6,,322,6,,4,,
,,,,,,,,,,,,,7,,334,10,,4,,
,,,,,,,,,,,,,8,,194,8,,3,,
,,,,,,,,,,,,,9,,340,16,,4,,
,,,,,,,,,,,,,10,,342,7,,4,,
,,,,,,,,,,,,,11,,353,11,,4,,
,,,,,,,,,,,,,12,,389,3,,4,,6140
,,,,,,,,,,,,,13,,361,9,,4,,171
,,,,,,,,,,,,,14,,299,13,,4,,72
,,,,,,,,,,,,,15,,194,5,,3,,
,,,,,,,,,,,,,16,,414,1,,4,,
,,,,,,,,,,,,,17,,113,17,,3,,
,,,,,,,,,,,,,18,,458,15,,5,,
Bodenstown Golf Club,Ireland,East and Dublin,Bodenstown! Sallins! Kildare! Eire,,045 897096,bodenstown@eircom.net,http://www.bodenstown.com/,LADY HILL,Blue,,,69,1,,374,5,,4,,
,,,,,,,,,,,,,2,,376,3,,4,,
,,,,,,,,,,,,,3,,163,11,,3,,
,,,,,,,,,,,,,4,,363,6,,4,,
,,,,,,,,,,,,,5,,352,14,,4,,
,,,,,,,,,,,,,6,,165,16,,3,,
,,,,,,,,,,,,,7,,472,10,,5,,
,,,,,,,,,,,,,8,,385,4,,4,,
,,,,,,,,,,,,,9,,407,2,,4,,
,,,,,,,,,,,,,10,,312,8,,4,,
,,,,,,,,,,,,,11,,478,9,,5,,
,,,,,,,,,,,,,12,,147,7,,3,,6188
,,,,,,,,,,,,,13,,429,1,,4,,171
,,,,,,,,,,,,,14,,316,13,,4,,72
,,,,,,,,,,,,,15,,304,18,,4,,
,,,,,,,,,,,,,16,,480,17,,5,,
,,,,,,,,,,,,,17,,184,12,,3,,
,,,,,,,,,,,,,18,,481,15,,5,,
Boystown Golf Club,Ireland,East and Dublin,Baltyboys! Blessington! Wicklow,,045 867146,,,Boystown Golf Club,White,,,73,1,,346,15,,4,,
,,,,,,,,,,,,,2,,454,1,,4,,
,,,,,,,,,,,,,3,,169,13,,3,,
,,,,,,,,,,,,,4,,445,3,,4,,
,,,,,,,,,,,,,5,,167,17,,3,,
,,,,,,,,,,,,,6,,334,7,,4,,
,,,,,,,,,,,,,7,,402,9,,4,,
,,,,,,,,,,,,,8,,495,11,,5,,
,,,,,,,,,,,,,9,,574,6,,5,,
,,,,,,,,,,,,,10,,337,16,,4,,
,,,,,,,,,,,,,11,,440,2,,4,,
,,,,,,,,,,,,,12,,163,14,,3,,6685
,,,,,,,,,,,,,13,,426,4,,4,,171
,,,,,,,,,,,,,14,,155,18,,3,,72
,,,,,,,,,,,,,15,,324,8,,4,,
,,,,,,,,,,,,,16,,382,10,,4,,
,,,,,,,,,,,,,17,,488,12,,5,,
,,,,,,,,,,,,,18,,584,5,,5,,
,,,,,,,,Boystown Golf Club - Bill,White,,,79,1,,362,1,,4,,
,,,,,,,,,,,,,2,,461,2,,5,,
,,,,,,,,,,,,,3,,174,3,,3,,
,,,,,,,,,,,,,4,,454,4,,5,,
,,,,,,,,,,,,,5,,175,5,,3,,
,,,,,,,,,,,,,6,,339,6,,4,,
,,,,,,,,,,,,,7,,414,7,,5,,
,,,,,,,,,,,,,8,,521,8,,5,,
,,,,,,,,,,,,,9,,591,9,,5,,
,,,,,,,,,,,,,10,,350,10,,4,,
,,,,,,,,,,,,,11,,461,11,,5,,
,,,,,,,,,,,,,12,,173,12,,3,,6899
,,,,,,,,,,,,,13,,430,13,,5,,171
,,,,,,,,,,,,,14,,173,14,,3,,78
,,,,,,,,,,,,,15,,337,15,,4,,
,,,,,,,,,,,,,16,,390,16,,5,,
,,,,,,,,,,,,,17,,492,17,,5,,
,,,,,,,,,,,,,18,,602,18,,5,,
,,,,,,,,Boystown Golf Club,Red,,,73,1,,307,15,,4,,
,,,,,,,,,,,,,2,,436,1,,5,,
,,,,,,,,,,,,,3,,134,9,,3,,
,,,,,,,,,,,,,4,,330,3,,4,,
,,,,,,,,,,,,,5,,137,17,,3,,
,,,,,,,,,,,,,6,,300,5,,4,,
,,,,,,,,,,,,,7,,320,7,,4,,
,,,,,,,,,,,,,8,,424,11,,5,,
,,,,,,,,,,,,,9,,411,13,,5,,5598
,,,,,,,,,,,,,10,,307,16,,3,,171
,,,,,,,,,,,,,11,,436,2,,5,,73
,,,,,,,,,,,,,12,,134,10,,3,,
,,,,,,,,,,,,,13,,330,4,,4,,
,,,,,,,,,,,,,14,,137,18,,3,,
,,,,,,,,,,,,,15,,300,6,,4,,
,,,,,,,,,,,,,16,,320,8,,4,,
,,,,,,,,,,,,,17,,424,12,,5,,
,,,,,,,,,,,,,18,,411,14,,5,,
Bray Golf Club,Ireland,East and Dublin,Greystones Road! BrayWicklow! Eire,,+353 1 2763200,info@braygolfclub.com,http://www.braygolfclub.com/,Bray Golf Club - Blue,Blue,,,72,1,,441,1,,4,,
,,,,,,,,,,,,,2,,180,5,,3,,
,,,,,,,,,,,,,3,,451,6,,4,,
,,,,,,,,,,,,,4,,200,11,,3,,
,,,,,,,,,,,,,5,,484,16,,5,,
,,,,,,,,,,,,,6,,528,4,,5,,
,,,,,,,,,,,,,7,,406,9,,4,,
,,,,,,,,,,,,,8,,375,13,,4,,
,,,,,,,,,,,,,9,,186,18,,3,,6558
,,,,,,,,,,,,,10,,330,14,,4,,171
,,,,,,,,,,,,,11,,354,12,,4,,71
,,,,,,,,,,,,,12,,392,8,,4,,
,,,,,,,,,,,,,13,,187,10,,3,,
,,,,,,,,,,,,,14,,420,7,,4,,
,,,,,,,,,,,,,15,,484,17,,5,,
,,,,,,,,,,,,,16,,178,15,,3,,
,,,,,,,,,,,,,17,,417,2,,4,,
,,,,,,,,,,,,,18,,545,3,,5,,
,,,,,,,,Bray Golf Club,White,,,71,1,,420,1,,4,,
,,,,,,,,,,,,,2,,180,5,,3,,
,,,,,,,,,,,,,3,,451,6,,4,,
,,,,,,,,,,,,,4,,200,11,,3,,
,,,,,,,,,,,,,5,,488,16,,5,,
,,,,,,,,,,,,,6,,522,4,,5,,
,,,,,,,,,,,,,7,,405,9,,4,,
,,,,,,,,,,,,,8,,375,13,,4,,
,,,,,,,,,,,,,9,,185,18,,3,,6508
,,,,,,,,,,,,,10,,330,14,,4,,171
,,,,,,,,,,,,,11,,354,12,,4,,71
,,,,,,,,,,,,,12,,392,8,,4,,
,,,,,,,,,,,,,13,,195,10,,3,,
,,,,,,,,,,,,,14,,420,7,,4,,
,,,,,,,,,,,,,15,,488,17,,5,,
,,,,,,,,,,,,,16,,164,15,,3,,
,,,,,,,,,,,,,17,,425,2,,4,,
,,,,,,,,,,,,,18,,514,3,,5,,
Carnbeg Golf Club,Ireland,East and Dublin,Armagh Road! Dundalk! Louth,,+353 ((0)42) 9332518,,http://www.carnbeggolfcourse.com/,CARNBEG,Blue,,,69,1,,357,9,,4,,
,,,,,,,,,,,,,2,,204,7,,3,,
,,,,,,,,,,,,,3,,265,17,,4,,
,,,,,,,,,,,,,4,,473,5,,5,,
,,,,,,,,,,,,,5,,160,15,,3,,
,,,,,,,,,,,,,6,,336,1,,4,,
,,,,,,,,,,,,,7,,327,11,,4,,
,,,,,,,,,,,,,8,,322,13,,4,,
,,,,,,,,,,,,,9,,370,3,,4,,5978
,,,,,,,,,,,,,10,,266,16,,4,,171
,,,,,,,,,,,,,11,,594,4,,5,,72
,,,,,,,,,,,,,12,,131,18,,3,,
,,,,,,,,,,,,,13,,422,6,,4,,
,,,,,,,,,,,,,14,,372,2,,4,,
,,,,,,,,,,,,,15,,471,10,,5,,
,,,,,,,,,,,,,16,,150,14,,3,,
